2026-03-16 12:18:07.983667,1,4.9
2026-03-16 12:18:08.486840,1,4.93
2026-03-16 12:18:08.989878,1,4.95
2026-03-16 12:18:09.492923,1,5.22
2026-03-16 12:18:09.995976,1,4.98
2026-03-16 12:18:10.498995,1,4.95
2026-03-16 12:18:11.002014,1,5.25
2026-03-16 12:18:11.505008,1,4.94
2026-03-16 12:18:12.008031,1,5.23
2026-03-16 12:18:12.511043,1,4.93
2026-03-16 12:18:13.014249,1,5.1
2026-03-16 12:18:13.517723,1,5.13
2026-03-16 12:18:14.021091,1,4.87
2026-03-16 12:18:14.524466,1,4.87
2026-03-16 12:18:15.027878,1,4.85
2026-03-16 12:18:15.531223,1,4.82
2026-03-16 12:18:16.034634,1,5.08
2026-03-16 12:18:16.538035,1,5.09
2026-03-16 12:18:17.041418,1,4.93
2026-03-16 12:18:17.544734,1,4.79
2026-03-16 12:18:18.048789,1,15.85
2026-03-16 12:18:18.557015,1,15.94
2026-03-16 12:18:19.060896,1,11.62
2026-03-16 12:18:19.564998,1,16.18
2026-03-16 12:18:20.070283,1,37.81
2026-03-16 12:18:20.575758,1,41.91
2026-03-16 12:18:21.081194,1,40.51
2026-03-16 12:18:21.586625,1,40.5
2026-03-16 12:18:22.092118,1,40.61
2026-03-16 12:18:22.597940,1,39.81
2026-03-16 12:18:23.101938,1,9.13
2026-03-16 12:18:23.608290,1,5.5
2026-03-16 12:18:24.112122,1,7.61
2026-03-16 12:18:24.616211,1,11.13
2026-03-16 12:18:25.120357,1,11.94
2026-03-16 12:18:25.624429,1,11.81
2026-03-16 12:18:26.128511,1,12.25
2026-03-16 12:18:26.632620,1,11.06
2026-03-16 12:18:27.136590,1,9.21
2026-03-16 12:18:27.640814,1,16.11
2026-03-16 12:18:28.145170,1,16.08
2026-03-16 12:18:28.649327,1,16.25
2026-03-16 12:18:29.152502,1,2.5
2026-03-16 12:18:29.655734,1,2.39
2026-03-16 12:18:30.158943,1,2.75
2026-03-16 12:18:30.662168,1,2.74
2026-03-16 12:18:31.165379,1,2.78
2026-03-16 12:18:31.668619,1,3.43
2026-03-16 12:18:32.171939,1,3.78
2026-03-16 12:18:32.675211,1,3.82
2026-03-16 12:18:33.178482,1,3.77
2026-03-16 12:18:33.681914,1,3.42
2026-03-16 12:18:34.185195,1,3.76
2026-03-16 12:18:34.688541,1,4.75
2026-03-16 12:18:35.191966,1,4.76
2026-03-16 12:18:35.695311,1,4.91
2026-03-16 12:18:36.198643,1,4.77
2026-03-16 12:18:36.701963,1,4.79
2026-03-16 12:18:37.205368,1,5.13
2026-03-16 12:18:37.708712,1,4.9
2026-03-16 12:18:38.212097,1,4.81
2026-03-16 12:18:38.716881,1,5.2
2026-03-16 12:18:39.220291,1,3.55
2026-03-16 12:18:39.723656,1,4.89
2026-03-16 12:18:40.226928,1,3.42
2026-03-16 12:18:40.730277,1,5.14
2026-03-16 12:18:41.233617,1,3.46
2026-03-16 12:18:41.736914,1,3.71
2026-03-16 12:18:42.240180,1,3.47
2026-03-16 12:18:42.743445,1,3.81
2026-03-16 12:18:43.246803,1,3.82
2026-03-16 12:46:35.285619,1,2.64
2026-03-16 12:46:35.789921,1,2.7
2026-03-16 12:46:36.292995,1,2.72
2026-03-16 12:46:36.796052,1,2.66
2026-03-16 12:46:37.298947,1,2.55
2026-03-16 12:46:37.801997,1,3.95
2026-03-16 12:46:40.328717,1,16.54
2026-03-16 12:46:40.832663,1,10.61
2026-03-16 12:46:41.336564,1,12.43
2026-03-16 12:46:41.840500,1,13.35
2026-03-16 12:46:42.344466,1,13.1
2026-03-16 12:46:42.848357,1,11.47
2026-03-16 12:46:43.351683,1,3.41
2026-03-16 12:46:43.855444,1,9.47
2026-03-16 12:46:44.359189,1,10.55
2026-03-16 12:46:44.863256,1,15.71
2026-03-16 12:46:45.367330,1,16.56
2026-03-16 12:46:45.871603,1,16.82
2026-03-16 12:46:46.375672,1,15.83
2026-03-16 12:46:50.409703,1,17.95
2026-03-16 12:46:50.913959,1,14.95
2026-03-16 12:46:51.417862,1,12.48
2026-03-16 12:46:51.921682,1,10.94
2026-03-16 12:46:52.425394,1,10.64
2026-03-16 12:46:52.929107,1,10.4
2026-03-16 12:46:53.432808,1,10.06
2026-03-16 12:46:53.936534,1,9.6
2026-03-16 12:46:54.440162,1,7.64
2026-03-16 12:46:54.943450,1,2.72
2026-03-16 12:50:19.444717,1,2.72
2026-03-16 12:50:19.947894,1,2.67
2026-03-16 12:50:20.450909,1,2.68
2026-03-16 12:50:22.009326,1,16.43
2026-03-16 12:50:22.512810,1,9.98
2026-03-16 12:50:23.016326,1,10.93
2026-03-16 12:50:23.519800,1,10.17
2026-03-16 12:50:24.023179,1,9.15
2026-03-16 12:50:24.526945,1,11.42
2026-03-16 12:50:25.030959,1,10.0
2026-03-16 12:50:25.535165,1,14.3
2026-03-16 12:50:26.039514,1,16.98
2026-03-16 12:50:35.634381,1,17.08
2026-03-16 12:50:36.138702,1,15.96
2026-03-16 12:50:36.642771,1,12.5
2026-03-16 12:50:37.146961,1,13.64
2026-03-16 12:50:37.651591,1,15.45
2026-03-16 12:50:38.156187,1,18.56
2026-03-16 12:50:38.660568,1,13.12
2026-03-16 12:50:39.164465,1,8.39
2026-03-16 12:50:39.668490,1,12.08
2026-03-16 12:50:40.172404,1,9.05
2026-03-16 12:50:40.677320,1,2.46
2026-03-16 13:00:00.213609,1,3.88
2026-03-16 13:00:00.716753,1,3.97
2026-03-16 13:00:01.219753,1,4.03
2026-03-16 13:00:01.722775,1,4.07
2026-03-16 13:00:07.277764,1,6.64
2026-03-16 13:00:07.781178,1,5.65
2026-03-16 13:00:08.284444,1,3.46
2026-03-16 13:00:08.787730,1,2.81
2026-03-16 13:00:09.290946,1,2.4
2026-03-16 13:00:09.794226,1,1.97
2026-03-16 13:00:10.297550,1,4.3
2026-03-16 13:00:10.800904,1,4.82
2026-03-16 13:00:11.304317,1,3.89
2026-03-16 13:00:11.807601,1,3.76
2026-03-16 13:00:12.310983,1,4.13
2026-03-16 13:00:12.814961,1,16.17
2026-03-16 13:00:13.319047,1,16.24
2026-03-16 13:00:13.823391,1,19.75
2026-03-16 13:00:17.858617,1,2.44
2026-03-16 13:00:18.361856,1,2.44
2026-03-16 13:00:19.415366,1,5.09
2026-03-16 13:00:19.918613,1,3.46
2026-03-16 13:00:20.421888,1,3.78
2026-03-16 13:00:20.925144,1,3.55
2026-03-16 13:00:21.429789,1,3.79
2026-03-16 13:00:21.933135,1,3.76
2026-03-16 13:00:22.436436,1,3.73
2026-03-16 13:00:22.939688,1,3.39
2026-03-16 13:00:23.442993,1,3.79
2026-03-16 13:00:23.946275,1,3.43
2026-03-16 13:00:24.449557,1,3.57
2026-03-16 13:00:24.952855,1,3.75
2026-03-16 13:00:25.456171,1,3.86
2026-03-16 13:00:25.959497,1,3.71
2026-03-16 13:00:26.465738,1,3.46
2026-03-16 13:00:26.969077,1,3.79
2026-03-16 13:00:27.472362,1,2.49
2026-03-16 13:00:27.975586,1,2.77
2026-03-16 13:00:28.478950,1,5.24
2026-03-16 13:00:28.982352,1,5.16
2026-03-16 19:53:29.390391,1,4.94
2026-03-16 19:53:29.894796,1,17.1
2026-03-16 19:53:30.904270,1,4.61
2026-03-16 19:53:31.408267,1,16.04
2026-03-16 19:53:31.912217,1,15.94
2026-03-16 19:53:33.516414,1,16.11
2026-03-16 19:53:34.019787,1,4.84
2026-03-16 19:53:34.523078,1,4.22
2026-03-16 19:53:35.026313,1,2.82
2026-03-16 19:53:35.529725,1,3.5
2026-03-16 19:53:36.032959,1,2.41
2026-03-16 19:53:36.536320,1,3.91
2026-03-16 19:53:37.039760,1,5.57
2026-03-16 19:53:37.543213,1,4.88
2026-03-16 19:53:38.047271,1,16.56
2026-03-16 19:53:38.551067,1,12.0
2026-03-16 19:53:39.054480,1,2.83
2026-03-16 19:53:39.557968,1,5.63
2026-03-16 19:53:40.061576,1,9.01
2026-03-16 19:53:40.565265,1,11.0
2026-03-16 19:53:41.069154,1,14.04
2026-03-16 19:53:43.593557,1,17.26
2026-03-16 19:53:44.097185,1,9.36
2026-03-16 19:53:44.600645,1,6.51
2026-03-16 19:53:45.103959,1,3.5
2026-03-16 19:53:45.607217,1,1.74
2026-03-16 19:53:47.210792,1,4.26
2026-03-16 19:53:50.464811,1,5.57
2026-03-16 19:53:50.968378,1,8.49
2026-03-16 19:53:51.471962,1,8.95
2026-03-16 19:53:51.975519,1,7.38
2026-03-16 19:53:52.478979,1,6.16
2026-03-16 19:53:52.982440,1,5.63
2026-03-16 19:53:53.485901,1,6.38
2026-03-16 19:53:53.989233,1,3.49
2026-03-16 19:53:54.492607,1,4.56
2026-03-16 19:53:54.995998,1,5.17
2026-03-16 19:53:55.499719,1,10.49
